Sun Mar  5 22:17:58 2023    output.dat

         154435388 function calls (149192969 primitive calls) in 851.703 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       64    0.000    0.000    0.000    0.000 {method 'GetOrientation' of 'vtkmodules.vtkRenderingCore.vtkProp3D' objects}
    50/42    0.000    0.000    0.007    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:443(wrapper)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_asarray.py:109(<setcomp>)
       66    0.000    0.000    0.000    0.000 {method 'SetProperty' of 'vtkmodules.vtkRenderingCore.vtkActor' objects}
       28    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:1836(_set_formatter)
      333    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:597(_transpose_dispatcher)
       15    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/patches.py:742(get_patch_transform)
      907    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       14    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/ticker.py:533(set_useMathText)
       36    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:754(__init__)
      128    0.000    0.000    0.000    0.000 {method 'GetStrips' of 'vtkmodules.vtkCommonDataModel.vtkPolyData' objects}
      132    0.000    0.000    0.000    0.000 {method 'SetNumberOfTuples' of 'vtkmodules.vtkCommonCore.vtkAbstractArray' objects}
      156    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/IPython/core/formatters.py:550(_in_deferred_types)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderers.py:16(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:894(add_orientation_widget)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:239(camera_set)
       12    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/IPython/core/formatters.py:394(lookup_by_type)
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1052(cap_opacity)
      129    0.000    0.000    0.004    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:147(<lambda>)
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:589(__init__)
    28/24    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/spines.py:332(get_spine_transform)
       57    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/text.py:985(set_color)
       12    0.000    0.000    0.006    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:855(clear)
      128    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/_property.py:466(lighting)
        9    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/has_props.py:308(static_to_serializable)
      112    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/has_props.py:238(__getattr__)
      453    0.000    0.000    0.000    0.000 {method 'GetMTime' of 'vtkmodules.vtkCommonCore.vtkObject' objects}
       62    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/markers.py:277(_recache)
        2    0.000    0.000    0.000    0.000 {built-in method io.open}
       15    0.000    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:778(set_clip_path)
       72    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:438(set_transform)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/pointset.py:1270(__init__)
       83    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/text.py:1249(set_verticalalignment)
      135    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/_collections_abc.py:664(__contains__)
       64    0.000    0.000    0.000    0.000 {method 'GetHueRange' of 'vtkmodules.vtkCommonCore.vtkLookupTable' objects}
      332    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/multiarray.py:664(result_type)
       65    0.000    0.000    0.000    0.000 {method 'GetCellData' of 'vtkmodules.vtkCommonDataModel.vtkDataSet' objects}
       48    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:2347(__init__)
        1    0.000    0.000    0.019    0.019 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/vtk.py:347(<dictcomp>)
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:607(width)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:205(__init__)
       51    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/descriptors.py:459(_get_default)
      136    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1932(objects)
       64    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lookup_table.py:896(n_values)
       66    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:253(interpolation)
      192    0.000    0.000    0.000    0.000 {method 'GetColor' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1083(tube_width)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/ticker.py:2025(_staircase)
      204    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/zipfile.py:455(_encodeFilenameFlags)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/font_manager.py:1200(findfont)
        5    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
      199    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/dataset.py:46(__init__)
       66    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/helpers.py:870(wrap)
      260    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:211(descendents)
      114    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:934(fillFormat)
    28/27    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/util.py:211(visit_value_and_its_immediate_references)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/pointset.py:1452(_check_for_consistency)
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1131(slider_length)
       43    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/text.py:1307(set_fontproperties)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:2392(_register_watcher)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/mapper.py:181(interpolate_before_map)
       14    0.000    0.000    0.003    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/scale.py:103(set_default_locators_and_formatters)
       14    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/ticker.py:2031(set_params)
       46    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/lines.py:1269(set_xdata)
       57    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/lines.py:1196(_set_markercolor)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:394(_update_bounds)
       29    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:2281(__init__)
      135    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:3180(param)
       19    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/lines.py:1137(set_linestyle)
       83    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/text.py:1000(set_horizontalalignment)
        1    0.000    0.000    0.000    0.000 {method 'SetNormalizedShaftLength' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
       32    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:1519(_notify_observers)
      134    0.000    0.000    0.000    0.000 {method 'SetColor' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
       15    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:2772(__init__)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:139(<listcomp>)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/prop3d.py:17(__init__)
        1    0.000    0.000    0.014    0.014 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:1262(__clear)
       64    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lookup_table.py:198(__init__)
      162    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/bases.py:314(is_valid)
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/mapper.py:379(dataset)
       68    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/zipfile.py:1478(open)
      527    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:295(axes)
        1    0.000    0.000    0.002    0.002 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1015(enable_lightkit)
       16    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipykernel/iostream.py:535(write)
       68    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:22(<lambda>)
       18    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/pathlib.py:658(_parse_args)
      150    0.000    0.000    0.003    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:1216(_internal_update)
      455    0.000    0.000    0.000    0.000 {method 'GetNumberOfTuples' of 'vtkmodules.vtkCommonCore.vtkAbstractArray' objects}
       51    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/bases.py:192(themed_default)
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1036(cap_length)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:2360(__init__)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_internal.py:918(npy_ctypes_check)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:1862(set_major_locator)
      124    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/pointset.py:1172(__del__)
       58    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       76    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/colors.py:237(_check_color_like)
       55    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/font_manager.py:729(set_style)
      129    0.000    0.000    0.000    0.000 {method 'SetNumberOfComponents' of 'vtkmodules.vtkCommonCore.vtkAbstractArray' objects}
      408    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/zipfile.py:1125(_fileobj)
      210    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.003    0.003 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:236(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:29(__init__)
       62    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/numerictypes.py:649(<listcomp>)
       50    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/text.py:1217(set_rotation)
     15/5    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:2218(_signature_from_callable)
       68    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/zipfile.py:1115(__init__)
      262    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/themes.py:1020(cap_width)
      192    0.000    0.000    0.000    0.000 {method 'GetEdgeColor' of 'vtkmodules.vtkRenderingCore.vtkProperty' objects}
       68    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/zipfile.py:1706(_writecheck)
      128    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/_property.py:845(line_width)
        1    0.000    0.000    0.000    0.000 {method 'ResetCamera' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
       97    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:157(invalidate)
      3/2    0.000    0.000    0.006    0.003 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:582(get_state)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/base.py:331(get_pane_type)
       76    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/colors.py:218(is_color_like)
      426    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       64    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lookup_table.py:873(n_values)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:305(update_style)
     13/4    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/copy.py:226(_deepcopy_dict)
